arrival,departure,time
Sta22,Sta52,3360
Sta58,Sta168,2100
Sta4,Sta19,1620
Sta2,Sta141,1800
Sta80,Sta161,3060
Sta139,Sta41,3900
Sta27,Sta66,1800
Sta9,Sta24,3000
Sta110,Sta28,6060
Sta75,Sta151,5280
Sta128,Sta163,3180
Sta38,Sta99,4920
Sta122,Sta14,4920
Sta8,Sta100,3300
Sta57,Sta48,1020
Sta139,Sta46,3600
Sta91,Sta7,4320
Sta33,Sta110,10020
Sta149,Sta168,4860
Sta66,Sta26,3840
Sta91,Sta2,2640
Sta26,Sta108,2280
Sta5,Sta62,2580
Sta69,Sta2,2220
Sta103,Sta14,4020
Sta47,Sta38,4380
Sta68,Sta80,2460
Sta59,Sta121,4200
Sta119,Sta148,2760
Sta34,Sta162,3480
Sta52,Sta66,2880
Sta29,Sta57,2400
Sta50,Sta4,5040
Sta44,Sta128,4920
Sta71,Sta110,3420
Sta4,Sta161,3780
Sta57,Sta37,4380
Sta87,Sta20,3060
Sta53,Sta46,1680
Sta12,Sta76,3540
Sta26,Sta87,2580
Sta12,Sta3,1980
Sta113,Sta144,1920
Sta91,Sta113,2400
Sta11,Sta56,4620
Sta17,Sta66,4440
Sta51,Sta110,4860
Sta165,Sta60,4500
Sta33,Sta104,7680
Sta62,Sta90,1140
Sta161,Sta111,3780
Sta140,Sta7,2280
Sta103,Sta83,3480
Sta127,Sta168,2640
Sta152,Sta145,3060
Sta120,Sta137,3180
Sta148,Sta108,4680
Sta81,Sta152,3960
Sta117,Sta20,2640
Sta8,Sta102,1020
Sta19,Sta37,2160
Sta112,Sta68,5820
Sta119,Sta19,1800
Sta92,Sta121,4500
Sta117,Sta70,5280
Sta107,Sta85,3000
Sta35,Sta13,3780
Sta8,Sta159,4680
Sta34,Sta94,6060
Sta140,Sta120,3360
Sta166,Sta72,3420
Sta46,Sta38,2760
Sta147,Sta119,5040
Sta107,Sta60,3300
Sta74,Sta161,4200
Sta6,Sta156,7140
Sta64,Sta87,4740
Sta79,Sta148,5040
Sta161,Sta71,3000
Sta45,Sta47,4740
Sta132,Sta101,1920
Sta103,Sta142,2280
Sta148,Sta157,3060
Sta159,Sta51,3480
Sta153,Sta108,4560
Sta160,Sta53,4260
Sta78,Sta157,2520
Sta93,Sta167,1200
Sta60,Sta39,3060
Sta4,Sta72,1680
Sta158,Sta156,4920
Sta32,Sta49,4500
Sta38,Sta121,5580
Sta91,Sta15,1560
Sta49,Sta20,5100
Sta140,Sta103,4260
Sta123,Sta50,3720
Sta12,Sta152,4800
Sta48,Sta112,5520
Sta99,Sta153,7020
Sta153,Sta27,5640
Sta65,Sta37,6300
Sta152,Sta124,2940
Sta122,Sta152,1560
Sta24,Sta109,6360
Sta75,Sta121,3240
Sta53,Sta168,4020
Sta31,Sta108,3360
Sta112,Sta38,4920
Sta28,Sta45,3240
Sta165,Sta59,960
Sta124,Sta19,4500
Sta132,Sta165,2820
Sta119,Sta8,5940
Sta58,Sta32,3900
Sta79,Sta93,2100
Sta36,Sta109,4680
Sta32,Sta110,3180
Sta38,Sta91,4020
Sta21,Sta35,4260
Sta14,Sta82,4920
Sta137,Sta79,4680
Sta112,Sta27,5400
Sta7,Sta131,3120
Sta110,Sta117,4560
Sta66,Sta113,3960
Sta119,Sta142,3900
Sta28,Sta53,4320
Sta129,Sta62,3300
Sta26,Sta144,2640
Sta107,Sta145,4080
Sta6,Sta65,7620
Sta80,Sta18,1920
Sta120,Sta111,3240
Sta59,Sta71,4800
Sta48,Sta7,5400
Sta64,Sta92,2580
Sta107,Sta91,2760
Sta13,Sta3,2280
Sta113,Sta97,5280
Sta53,Sta51,3540
Sta85,Sta140,3120
Sta75,Sta112,2520
Sta121,Sta69,4680
Sta90,Sta37,1080
Sta154,Sta117,3960
Sta109,Sta95,2700
Sta70,Sta24,4740
Sta159,Sta27,1140
Sta50,Sta31,1800
Sta123,Sta19,3420
Sta110,Sta24,4320
Sta18,Sta31,3060
Sta2,Sta64,3840
Sta65,Sta55,5940
Sta145,Sta14,4620
Sta162,Sta147,2940
Sta16,Sta64,3480
Sta165,Sta130,4320
Sta150,Sta114,2640
Sta29,Sta24,3660
Sta54,Sta163,2820
Sta118,Sta10,1800
Sta165,Sta70,3180
Sta135,Sta37,1440
Sta163,Sta43,3300
Sta131,Sta97,2880
Sta164,Sta28,2640
Sta44,Sta99,5220
Sta164,Sta39,2760
Sta92,Sta80,3240
Sta161,Sta133,480
Sta18,Sta104,3660
Sta155,Sta3,1800
Sta148,Sta16,4380
Sta73,Sta101,3720
Sta130,Sta160,4080
Sta18,Sta155,4380
Sta4,Sta14,3840
Sta26,Sta111,1260
Sta96,Sta53,2820
Sta62,Sta29,2400
Sta98,Sta102,4680
Sta127,Sta36,4140
Sta50,Sta139,1920
Sta104,Sta85,5760
Sta105,Sta146,4200
Sta19,Sta60,3300
Sta160,Sta163,4740
Sta55,Sta158,2580
Sta94,Sta76,5940
Sta70,Sta64,3720
Sta95,Sta59,1080
Sta50,Sta27,3480
Sta28,Sta21,5040
Sta50,Sta95,3180
Sta11,Sta61,6840
Sta56,Sta119,3360
Sta26,Sta82,1920
Sta77,Sta69,2220
Sta156,Sta45,5640
Sta33,Sta157,3600
Sta50,Sta152,5040
Sta13,Sta25,2460
Sta112,Sta64,5040
Sta121,Sta48,5640
Sta111,Sta87,2100
Sta78,Sta128,2700
Sta38,Sta5,3540
Sta109,Sta70,4140
Sta17,Sta163,3300
Sta48,Sta56,2520
Sta58,Sta30,3540
Sta80,Sta105,4440
Sta157,Sta48,3240
Sta28,Sta4,4920
Sta61,Sta6,6480
Sta113,Sta99,4140
Sta24,Sta142,4740
Sta133,Sta93,1800
Sta103,Sta158,2460
Sta24,Sta135,4440
Sta59,Sta8,3180
Sta127,Sta145,3840
Sta32,Sta76,3780
Sta122,Sta74,6000
Sta132,Sta145,3180
Sta127,Sta152,4380
Sta133,Sta113,2940
Sta43,Sta5,3120
Sta25,Sta33,6600
Sta4,Sta117,2460
Sta34,Sta118,3720
Sta81,Sta137,1800
Sta104,Sta103,6120
Sta88,Sta96,3960
Sta94,Sta119,6000
Sta3,Sta2,2160
Sta91,Sta137,3180
Sta49,Sta124,7680
Sta96,Sta41,3660
Sta109,Sta75,2220
Sta144,Sta106,2700
Sta11,Sta48,6240
Sta133,Sta73,2400
Sta70,Sta113,2280
Sta11,Sta54,4740
Sta34,Sta39,3300
Sta6,Sta12,6120
Sta75,Sta77,2040
Sta58,Sta91,4320
Sta142,Sta58,3660
Sta39,Sta28,1800
Sta91,Sta75,4500
Sta26,Sta11,4680
Sta136,Sta161,4680
Sta122,Sta112,1800
Sta35,Sta111,3420
Sta91,Sta108,2700
Sta144,Sta97,1980
Sta149,Sta2,5580
Sta85,Sta161,3600
Sta137,Sta8,4320
Sta53,Sta121,5400
Sta20,Sta33,3720
Sta50,Sta80,3840
Sta145,Sta65,6300
Sta141,Sta53,1800
Sta72,Sta123,3240
Sta60,Sta79,1800
Sta148,Sta132,4140
Sta56,Sta58,2580
Sta121,Sta68,6420
Sta71,Sta87,5760
Sta37,Sta41,2940
Sta97,Sta3,1800
Sta149,Sta71,4620
Sta139,Sta8,7440
Sta98,Sta73,2580
Sta1,Sta35,3480
Sta84,Sta36,2340
Sta149,Sta52,3840
Sta21,Sta37,3480
Sta93,Sta101,2100
Sta133,Sta69,2940
Sta117,Sta74,5520
Sta146,Sta167,2340
Sta48,Sta144,1860
Sta6,Sta2,2160
Sta39,Sta92,1860
Sta52,Sta144,1800
Sta135,Sta124,1800
Sta59,Sta9,3060
Sta80,Sta15,2880
Sta45,Sta135,3540
Sta13,Sta60,3840
Sta122,Sta78,3120
Sta163,Sta118,1920
Sta33,Sta54,4740
Sta103,Sta161,4080
Sta128,Sta115,3180
Sta92,Sta118,1800
Sta103,Sta35,2700
Sta29,Sta105,3180
Sta32,Sta82,3540
Sta16,Sta142,2880
Sta51,Sta54,5460
Sta92,Sta82,3120
Sta69,Sta14,3720
Sta10,Sta47,4020
Sta125,Sta150,6000
Sta102,Sta74,7980
Sta17,Sta45,2400
Sta111,Sta72,2340
Sta69,Sta36,2100
Sta86,Sta18,5760
Sta160,Sta132,4500
Sta7,Sta56,2820
Sta117,Sta122,4080
Sta71,Sta86,3360
Sta165,Sta158,2280
Sta14,Sta108,3120
Sta1,Sta16,2640
Sta148,Sta164,4680
Sta49,Sta70,5280
Sta92,Sta112,5340
Sta85,Sta78,2220
Sta24,Sta47,2280
Sta77,Sta98,2520
Sta149,Sta55,4860
Sta120,Sta11,6420
Sta13,Sta67,2340
Sta96,Sta6,5220
Sta103,Sta123,5340
Sta163,Sta96,2940
Sta18,Sta23,2160
Sta112,Sta3,4500
Sta75,Sta161,5040
Sta9,Sta62,3480
Sta7,Sta122,2640
Sta14,Sta1,2820
Sta160,Sta52,6060
Sta64,Sta35,4320
Sta94,Sta141,2280
Sta91,Sta74,4020
Sta166,Sta73,5760
Sta45,Sta113,3960
Sta118,Sta65,4140
Sta118,Sta133,1980
Sta70,Sta78,2160
Sta15,Sta16,1740
Sta81,Sta19,3420
Sta59,Sta154,4380
Sta128,Sta155,5520
Sta7,Sta11,3120
Sta110,Sta103,4620
Sta16,Sta145,3480
Sta37,Sta51,5400
Sta59,Sta155,5220
Sta96,Sta1,3120
Sta15,Sta156,3420
Sta144,Sta160,4080
Sta131,Sta149,4200
Sta14,Sta110,4740
Sta96,Sta50,4440
Sta50,Sta85,4320
Sta167,Sta16,1800
Sta36,Sta144,3600
Sta101,Sta50,5160
Sta157,Sta149,4920
Sta144,Sta96,2520
Sta12,Sta11,6060
Sta60,Sta129,7020
Sta154,Sta52,2160
Sta154,Sta111,1800
Sta84,Sta82,2400
Sta78,Sta158,2820
Sta125,Sta119,6540
Sta129,Sta43,3900
Sta140,Sta151,3840
Sta18,Sta44,3120
Sta3,Sta106,3000
Sta152,Sta41,3720
Sta151,Sta69,3240
Sta114,Sta21,2520
Sta168,Sta64,3420
Sta133,Sta18,1920
Sta33,Sta99,6540
Sta11,Sta72,4260
Sta18,Sta54,2160
Sta109,Sta139,6360
Sta146,Sta68,3180
Sta138,Sta62,4140
Sta101,Sta144,1800
Sta155,Sta62,5700
Sta8,Sta13,4860
Sta26,Sta40,1500
Sta16,Sta84,1440
Sta140,Sta127,3240
Sta38,Sta40,2280
Sta78,Sta109,3720
Sta72,Sta77,3120
Sta138,Sta113,2640
Sta82,Sta119,4440
Sta58,Sta95,2100
Sta122,Sta60,4860
Sta10,Sta26,1440
Sta58,Sta25,3480
Sta58,Sta136,3480
Sta91,Sta78,2460
Sta122,Sta149,6480
Sta110,Sta6,6000
Sta58,Sta85,1860
Sta100,Sta102,4500
Sta20,Sta116,2160
Sta109,Sta3,3840
Sta125,Sta58,4620
Sta19,Sta107,3420
Sta38,Sta103,2520
Sta16,Sta168,2040
Sta58,Sta144,3420
Sta128,Sta40,3420
Sta24,Sta131,3660
Sta27,Sta119,3960
Sta53,Sta112,4560
Sta95,Sta36,2940
Sta141,Sta38,3060
Sta11,Sta119,6540
Sta84,Sta24,5280
Sta44,Sta56,2400
Sta43,Sta73,4920
Sta118,Sta58,2760
Sta125,Sta91,5100
Sta132,Sta21,3720
Sta165,Sta107,4200
Sta158,Sta18,2880
Sta164,Sta144,3060
Sta110,Sta45,5820
Sta161,Sta54,3360
Sta140,Sta157,2460
Sta14,Sta53,3720
Sta82,Sta65,6240
Sta78,Sta54,2340
Sta154,Sta36,5040
Sta93,Sta37,1800
Sta155,Sta164,5520
Sta160,Sta13,2220
Sta116,Sta44,3900
Sta96,Sta70,1860
Sta73,Sta145,4680
Sta48,Sta130,2820
Sta79,Sta99,4140
Sta50,Sta87,5700
Sta145,Sta42,1860
Sta83,Sta33,4980
Sta25,Sta75,3660
Sta36,Sta21,4260
Sta24,Sta139,1380
Sta22,Sta6,5400
Sta78,Sta113,2460
Sta142,Sta13,5280
Sta19,Sta151,5220
Sta85,Sta102,2460
Sta153,Sta34,6600
Sta158,Sta106,4740
Sta164,Sta107,3480
Sta140,Sta2,4260
Sta35,Sta168,2460
Sta164,Sta135,3420
Sta79,Sta128,2880
Sta93,Sta74,4260
Sta148,Sta82,4440
Sta46,Sta116,1080
Sta84,Sta66,3300
Sta94,Sta14,4800
Sta74,Sta78,3120
Sta119,Sta163,3360
Sta122,Sta6,2460
Sta91,Sta143,2880
Sta17,Sta155,4920
Sta83,Sta69,2820
Sta39,Sta71,3540
Sta50,Sta37,4140
Sta7,Sta82,1500
Sta156,Sta145,5160
Sta120,Sta124,4740
Sta87,Sta21,1800
Sta130,Sta152,3960
Sta84,Sta124,4440
Sta153,Sta59,4860
Sta146,Sta33,4620
Sta103,Sta143,5280
Sta33,Sta139,7020
Sta18,Sta114,1680
Sta131,Sta101,2100
Sta25,Sta16,2520
Sta125,Sta124,5580
Sta166,Sta114,2880
Sta164,Sta127,3540
Sta10,Sta95,2340
Sta114,Sta10,2460
Sta137,Sta156,5280
Sta11,Sta138,5340
Sta11,Sta21,6060
Sta43,Sta111,2700
Sta45,Sta153,3840
Sta88,Sta24,8040
Sta32,Sta159,1740
Sta140,Sta26,1440
Sta154,Sta32,2520
Sta1,Sta84,2040
Sta143,Sta34,5040
Sta45,Sta112,3120
Sta64,Sta11,6180
Sta152,Sta25,3780
Sta101,Sta157,1980
Sta102,Sta129,4740
Sta86,Sta112,4020
Sta50,Sta62,4680
Sta101,Sta43,2220
Sta155,Sta7,6780
Sta148,Sta113,3060
Sta68,Sta150,2280
Sta75,Sta72,3300
Sta13,Sta113,2400
Sta125,Sta78,4920
Sta109,Sta143,6240
Sta37,Sta2,2400
Sta78,Sta28,4500
Sta6,Sta80,5820
Sta82,Sta35,3300
Sta28,Sta113,4740
Sta145,Sta95,1440
Sta65,Sta66,5760
Sta106,Sta40,2940
Sta83,Sta151,1560
Sta159,Sta105,3360
Sta75,Sta59,2940
Sta62,Sta148,3660
Sta137,Sta76,5640
Sta73,Sta21,2700
Sta65,Sta70,5760
Sta32,Sta166,4800
Sta166,Sta92,4260
Sta29,Sta157,1800
Sta124,Sta110,7020
Sta38,Sta131,3240
Sta76,Sta128,4080
Sta139,Sta22,2700
Sta8,Sta31,3660
Sta64,Sta6,5460
Sta41,Sta150,1920
Sta82,Sta52,4680
Sta22,Sta105,2400
Sta30,Sta165,3420
Sta79,Sta7,4380
Sta80,Sta35,4620
Sta91,Sta155,3060
Sta96,Sta60,4080
Sta106,Sta59,4920
Sta156,Sta159,3180
Sta2,Sta100,1200
Sta160,Sta21,4980
Sta146,Sta45,3780
Sta36,Sta142,3660
Sta24,Sta107,2760
Sta131,Sta57,3060
Sta147,Sta54,3420
Sta24,Sta25,4200
Sta133,Sta132,3480
Sta130,Sta2,3000
Sta96,Sta124,4800
Sta45,Sta43,3720
Sta55,Sta38,2700
Sta158,Sta37,3420
Sta164,Sta109,2820
Sta143,Sta164,5400
Sta147,Sta82,4620
Sta62,Sta160,3000
Sta11,Sta101,4860
Sta2,Sta122,3720
Sta139,Sta84,4920
Sta82,Sta141,1800
Sta135,Sta105,4380
Sta145,Sta146,3060
Sta19,Sta18,3180
Sta132,Sta104,6240
Sta34,Sta88,5460
Sta26,Sta44,1800
Sta64,Sta122,4440
Sta77,Sta153,5640
Sta74,Sta105,1800
Sta129,Sta96,3180
Sta132,Sta142,2700
Sta168,Sta131,1080
Sta48,Sta84,3300
Sta166,Sta15,3840
Sta93,Sta116,960
Sta164,Sta31,2100
Sta103,Sta49,5820
Sta26,Sta86,1320
Sta58,Sta119,5040
Sta65,Sta103,6300
Sta62,Sta72,1980
Sta72,Sta125,4320
Sta64,Sta158,3780
Sta16,Sta144,2220
Sta147,Sta137,2880
Sta97,Sta32,3000
Sta32,Sta62,2940
Sta21,Sta18,2100
Sta38,Sta155,6540
Sta84,Sta111,1620
Sta50,Sta74,5160
Sta164,Sta95,2580
Sta75,Sta98,3060
Sta26,Sta52,3360
Sta76,Sta70,4020
Sta62,Sta58,1080
Sta18,Sta96,2700
Sta18,Sta167,2040
Sta39,Sta6,3060
Sta43,Sta114,2580
Sta93,Sta76,5160
Sta141,Sta140,3120
Sta18,Sta124,4500
Sta122,Sta35,4440
Sta37,Sta104,6060
Sta148,Sta6,5880
Sta69,Sta119,3660
Sta3,Sta139,4560
Sta7,Sta38,3840
Sta82,Sta161,4860
Sta129,Sta152,3960
Sta61,Sta37,4500
Sta83,Sta75,5460
Sta123,Sta16,2640
Sta68,Sta59,4320
Sta164,Sta87,2160
Sta7,Sta100,2700
Sta2,Sta159,2760
Sta60,Sta153,6000
Sta130,Sta112,4980
Sta152,Sta49,7200
Sta124,Sta112,6900
Sta53,Sta17,2340
Sta138,Sta94,4560
Sta135,Sta58,2100
Sta121,Sta25,4860
Sta57,Sta89,2640
Sta8,Sta33,2280
Sta73,Sta144,2220
Sta135,Sta51,4980
Sta48,Sta16,3420
Sta6,Sta137,3900
Sta40,Sta165,2520
Sta75,Sta127,4560
Sta124,Sta158,4980
Sta48,Sta54,2940
Sta30,Sta166,3900
Sta164,Sta58,4320
Sta124,Sta17,3000
Sta90,Sta147,1920
Sta33,Sta114,3060
Sta100,Sta124,3900
Sta140,Sta9,3180
Sta6,Sta151,5580
Sta109,Sta51,6780
Sta38,Sta42,4200
Sta24,Sta21,2940
Sta37,Sta163,2700
Sta96,Sta3,2820
Sta22,Sta18,1980
Sta56,Sta19,1980
Sta87,Sta150,4740
Sta80,Sta121,5820
Sta35,Sta66,4680
Sta41,Sta165,3060
Sta42,Sta166,5460
Sta79,Sta121,5160
Sta50,Sta79,3180
Sta58,Sta115,2280
Sta112,Sta103,1920
Sta44,Sta57,4860
Sta109,Sta101,3720
Sta51,Sta148,4260
Sta125,Sta128,7080
Sta103,Sta139,5340
Sta5,Sta102,4860
Sta46,Sta167,1260
Sta9,Sta31,2940
Sta110,Sta82,5580
Sta142,Sta106,4200
Sta156,Sta62,5640
Sta43,Sta82,3000
Sta60,Sta53,2940
Sta160,Sta161,5280
Sta36,Sta98,2700
Sta72,Sta96,2580
Sta44,Sta168,1860
Sta94,Sta27,4800
Sta134,Sta10,2400
Sta144,Sta3,1860
Sta13,Sta101,1680
Sta147,Sta99,6360
Sta12,Sta103,4380
Sta156,Sta124,6660
Sta140,Sta132,2280
Sta77,Sta58,4560
Sta155,Sta96,5100
Sta19,Sta50,5340
Sta77,Sta73,5040
Sta51,Sta103,7920
Sta94,Sta80,6120
Sta149,Sta145,7140
Sta36,Sta159,3360
Sta106,Sta15,3780
Sta61,Sta113,4500
Sta59,Sta102,3600
Sta7,Sta124,4020
Sta111,Sta14,4980
Sta96,Sta159,2760
Sta91,Sta112,5160
Sta121,Sta163,5340
Sta37,Sta164,2520
Sta25,Sta165,3060
Sta114,Sta71,3600
Sta110,Sta85,1800
Sta79,Sta66,3060
Sta120,Sta78,2820
Sta94,Sta121,2100
Sta117,Sta46,2820
Sta81,Sta148,6000
Sta19,Sta138,3240
Sta58,Sta11,5640
Sta71,Sta11,6720
Sta33,Sta68,5700
Sta154,Sta103,3720
Sta79,Sta39,1680
Sta90,Sta43,3000
Sta60,Sta145,4500
Sta112,Sta128,6600
Sta136,Sta50,5460
Sta113,Sta166,4200
Sta38,Sta123,4440
Sta50,Sta35,5040
Sta88,Sta77,3480
Sta52,Sta69,4020
Sta6,Sta27,5280
Sta124,Sta130,5340
Sta64,Sta143,4020
Sta57,Sta59,4920
Sta74,Sta158,5100
Sta76,Sta45,4980
Sta81,Sta7,5280
Sta113,Sta149,5220
Sta32,Sta7,4740
Sta139,Sta99,6360
Sta25,Sta112,5220
Sta57,Sta51,1740
Sta2,Sta58,1800
Sta94,Sta71,8160
Sta35,Sta79,3480
Sta70,Sta10,3360
Sta10,Sta84,2340
Sta71,Sta138,3600
Sta26,Sta125,4320
Sta60,Sta160,4920
Sta99,Sta50,5880
Sta11,Sta73,7380
Sta103,Sta131,2040
Sta75,Sta125,2760
Sta44,Sta32,3780
Sta50,Sta144,2100
Sta44,Sta8,2700
Sta102,Sta159,5340
Sta68,Sta111,3780
Sta21,Sta136,4800
Sta54,Sta104,5640
Sta132,Sta38,3480
Sta86,Sta166,3540
Sta164,Sta69,1860
Sta166,Sta135,3660
Sta62,Sta105,6660
Sta144,Sta117,3000
Sta48,Sta94,5460
Sta37,Sta79,2580
Sta164,Sta29,2580
Sta136,Sta156,5640
Sta96,Sta146,3120
Sta111,Sta85,2880
Sta51,Sta7,7080
Sta24,Sta63,3300
Sta95,Sta74,4980
Sta38,Sta13,3660
Sta120,Sta163,2280
Sta121,Sta124,6600
Sta105,Sta98,3300
Sta49,Sta18,3240
Sta29,Sta59,2400
Sta60,Sta137,4500
Sta19,Sta99,3960
Sta14,Sta13,4380
Sta6,Sta140,2640
Sta167,Sta7,3300
Sta2,Sta138,3480
Sta66,Sta99,5700
Sta16,Sta131,1620
Sta78,Sta130,2880
Sta165,Sta12,4740
Sta85,Sta39,1020
Sta9,Sta137,4800
Sta153,Sta14,6720
Sta105,Sta55,4860
Sta64,Sta103,4500
Sta71,Sta164,5400
Sta77,Sta43,3000
Sta29,Sta111,1980
Sta143,Sta84,4320
Sta96,Sta87,4740
Sta57,Sta97,3060
Sta4,Sta124,4500
Sta153,Sta78,5220
Sta80,Sta51,4440
Sta164,Sta5,1800
Sta57,Sta138,3420
Sta146,Sta19,2820
Sta110,Sta165,5220
Sta130,Sta13,3000
Sta16,Sta7,3540
Sta36,Sta66,5580
Sta97,Sta82,5100
Sta12,Sta151,3660
Sta51,Sta23,4680
Sta65,Sta113,5100
Sta156,Sta60,3240
Sta29,Sta69,1440
Sta128,Sta35,5520
Sta122,Sta110,5460
Sta109,Sta122,4200
Sta138,Sta121,5340
Sta33,Sta34,5880
Sta99,Sta144,3960
Sta165,Sta47,4140
Sta120,Sta7,4500
Sta74,Sta51,5160
Sta50,Sta60,2760
Sta3,Sta111,2340
Sta43,Sta81,4020
Sta53,Sta22,1980
Sta5,Sta6,3900
Sta154,Sta152,4500
Sta69,Sta38,3120
Sta85,Sta36,4380
Sta21,Sta99,5040
Sta13,Sta78,2580
Sta98,Sta168,1920
Sta145,Sta104,6900
Sta38,Sta32,4020
Sta168,Sta49,5700
Sta76,Sta17,3360
Sta71,Sta109,5520
Sta42,Sta105,6360
Sta132,Sta93,2340
Sta30,Sta102,4920
Sta8,Sta155,6960
Sta133,Sta157,3000
Sta158,Sta101,2460
Sta124,Sta57,1800
Sta42,Sta59,2640
Sta46,Sta11,4740
Sta147,Sta28,5580
Sta60,Sta77,4500
Sta165,Sta99,4380
Sta111,Sta149,6480
Sta157,Sta43,3660
Sta37,Sta35,3840
Sta168,Sta144,2580
Sta148,Sta117,4260
Sta52,Sta21,3840
Sta36,Sta96,3120
Sta152,Sta52,4860
Sta128,Sta46,3720
Sta112,Sta150,5340
Sta64,Sta99,5100
Sta60,Sta36,4800
Sta139,Sta37,5100
Sta123,Sta13,2700
Sta62,Sta25,3480
Sta111,Sta44,3660
Sta145,Sta15,1800
Sta18,Sta105,2520
Sta42,Sta52,4920
Sta46,Sta33,4740
Sta46,Sta7,3480
Sta51,Sta65,5760
Sta91,Sta8,4740
Sta130,Sta18,2880
Sta55,Sta80,4380
Sta101,Sta130,3360
Sta22,Sta13,3060
Sta75,Sta49,14280
Sta75,Sta138,4140
Sta112,Sta80,5580
Sta61,Sta16,3960
Sta114,Sta152,2340
Sta94,Sta66,5160
Sta9,Sta111,3240
Sta51,Sta2,5700
Sta117,Sta99,4980
Sta73,Sta55,4080
Sta31,Sta123,2520
Sta57,Sta36,5220
Sta60,Sta94,4860
Sta128,Sta158,4860
Sta80,Sta71,3360
Sta157,Sta71,4860
Sta83,Sta84,3300
Sta108,Sta60,2640
Sta87,Sta16,3900
Sta87,Sta140,2820
Sta8,Sta83,5160
Sta31,Sta73,3660
Sta107,Sta16,3840
Sta166,Sta131,3660
Sta151,Sta18,1500
Sta101,Sta166,2820
Sta45,Sta69,2220
Sta40,Sta45,2940
Sta155,Sta85,5280
Sta78,Sta147,3000
Sta80,Sta39,2580
Sta58,Sta21,4800
Sta8,Sta73,5640
Sta13,Sta2,2760
Sta27,Sta103,4380
Sta168,Sta121,4980
Sta33,Sta61,7200
Sta54,Sta66,3480
Sta166,Sta129,4020
Sta16,Sta93,2100
Sta77,Sta32,4320
Sta57,Sta12,3060
Sta3,Sta36,3300
Sta85,Sta77,3360
Sta80,Sta23,1800
Sta105,Sta133,2880
Sta77,Sta36,540
Sta51,Sta72,4380
Sta69,Sta152,2160
Sta133,Sta11,6180
Sta52,Sta103,6840
Sta45,Sta168,3780
Sta36,Sta125,6180
Sta87,Sta62,2580
Sta22,Sta68,4560
Sta131,Sta164,2640
Sta9,Sta19,3720
Sta16,Sta163,2340
Sta138,Sta132,3120
Sta152,Sta48,3900
Sta76,Sta77,5160
Sta10,Sta92,3840
Sta140,Sta52,4680
Sta106,Sta22,3000
Sta82,Sta24,5040
Sta128,Sta86,3720
Sta28,Sta153,7620
Sta152,Sta30,3360
Sta33,Sta80,5520
Sta42,Sta91,3600
Sta136,Sta155,6360
Sta19,Sta155,5940
Sta84,Sta156,4260
Sta19,Sta154,3660
Sta97,Sta21,3240
Sta65,Sta75,6780
Sta57,Sta153,6960
Sta138,Sta153,4980
Sta150,Sta142,3420
Sta36,Sta101,3360
Sta80,Sta135,3120
Sta58,Sta60,4440
Sta94,Sta69,3480
Sta80,Sta42,4500
Sta128,Sta2,4980
Sta83,Sta112,4740
Sta97,Sta160,5820
Sta148,Sta98,2220
Sta117,Sta101,2880
Sta132,Sta77,2820
Sta112,Sta18,4560
Sta78,Sta111,2520
Sta8,Sta12,6480
Sta159,Sta94,4380
Sta59,Sta1,3300
Sta58,Sta54,3000
Sta57,Sta149,4140
Sta82,Sta34,5880
Sta49,Sta37,5940
Sta52,Sta12,3960
Sta25,Sta18,4800
Sta116,Sta23,2220
Sta45,Sta91,4980
Sta33,Sta72,5400
Sta39,Sta140,2100
Sta132,Sta19,2940
Sta48,Sta111,3660
Sta159,Sta148,2820
Sta141,Sta19,2160
Sta137,Sta148,4440
Sta50,Sta90,4080
Sta49,Sta140,6060
Sta15,Sta22,2040
Sta136,Sta149,6240
Sta58,Sta160,3900
Sta92,Sta6,4140
Sta16,Sta161,3660
Sta24,Sta55,4500
Sta104,Sta51,6060
Sta71,Sta35,5880
Sta57,Sta114,3300
Sta62,Sta99,4920
Sta157,Sta36,3480
Sta19,Sta35,2760
Sta73,Sta81,1980
Sta148,Sta110,6120
Sta122,Sta145,4440
Sta160,Sta153,1800
Sta133,Sta163,2040
Sta75,Sta84,2940
Sta76,Sta111,4440
Sta147,Sta64,4680
Sta50,Sta52,2760
Sta149,Sta85,5580
Sta129,Sta165,3120
Sta149,Sta99,6240
Sta52,Sta147,5040
Sta120,Sta53,2640
Sta59,Sta6,2760
Sta69,Sta27,3300
Sta25,Sta19,2580
Sta7,Sta73,5280
Sta131,Sta18,1560
Sta80,Sta2,4320
Sta147,Sta133,4080
Sta153,Sta61,6420
Sta43,Sta36,3120
Sta114,Sta116,1380
Sta123,Sta119,2880
Sta85,Sta69,1620
Sta103,Sta36,4020
Sta59,Sta35,2760
Sta77,Sta3,3420
Sta102,Sta152,1500
Sta145,Sta154,4260
Sta164,Sta3,3060
Sta58,Sta28,4860
Sta151,Sta72,4260
Sta54,Sta155,4380
Sta154,Sta7,4920
Sta65,Sta117,5880
Sta139,Sta161,2580
Sta136,Sta129,3780
Sta113,Sta143,4800
Sta165,Sta11,1800
Sta143,Sta3,3900
Sta106,Sta114,3840
Sta112,Sta36,4860
Sta1,Sta7,3900
Sta106,Sta139,4200
Sta69,Sta25,2400
Sta65,Sta24,5820
Sta153,Sta86,4740
Sta92,Sta153,4920
Sta140,Sta60,4080
