arrival,Stain,distin,departure,Staout,distout,time
Sta103,10号线,Dist5,Sta71,2号线,Dist4,86
Sta103,10号线,Dist5,Sta28,11号线,Dist10,86
Sta99,11号线,Dist10,Sta109,3号线,Dist5,86
Sta33,3号线,Dist5,Sta81,2号线,Dist2,86
Sta151,2号线,Dist2,Sta112,3号线,Dist5,86
Sta149,1号线,Dist3,Sta24,2号线,Dist6,86
Sta19,4号线,Dist8,Sta122,11号线,Dist10,86
Sta81,2号线,Dist2,Sta6,10号线,Dist5,86
Sta92,12号线,Dist6,Sta125,3号线,Dist5,86
Sta101,12号线,Dist8,Sta50,3号线,Dist7,86
Sta156,3号线,Dist7,Sta145,10号线,Dist5,86
Sta50,3号线,Dist7,Sta74,1号线,Dist3,86
Sta93,12号线,Dist6,Sta76,2号线,Dist4,86
Sta79,2号线,Dist1,Sta121,3号线,Dist5,86
Sta91,12号线,Dist6,Sta112,3号线,Dist5,86
Sta74,1号线,Dist3,Sta51,2号线,Dist7,86
Sta94,10号线,Dist5,Sta66,3号线,Dist7,86
Sta8,10号线,Dist5,Sta83,1号线,Dist2,86
Sta76,2号线,Dist4,Sta77,11号线,Dist10,86
Sta54,5号线,Dist5,Sta65,1号线,Dist3,86
Sta152,11号线,Dist1,Sta73,12号线,Dist2,86
Sta109,3号线,Dist5,Sta60,12号线,Dist2,86
Sta124,11号线,Dist10,Sta27,2号线,Dist2,86
Sta12,3号线,Dist7,Sta4,10号线,Dist5,86
Sta84,4号线,Dist5,Sta119,3号线,Dist7,86
Sta35,3号线,Dist5,Sta60,12号线,Dist2,86
Sta71,2号线,Dist4,Sta96,5号线,Dist5,86
Sta74,1号线,Dist3,Sta168,10号线,Dist5,86
Sta154,1号线,Dist3,Sta33,3号线,Dist5,86
Sta42,3号线,Dist5,Sta36,11号线,Dist10,86
Sta136,12号线,Dist3,Sta11,3号线,Dist5,87
Sta76,2号线,Dist4,Sta87,10号线,Dist8,87
Sta149,1号线,Dist3,Sta158,3号线,Dist5,87
Sta119,3号线,Dist7,Sta87,10号线,Dist8,87
Sta32,12号线,Dist6,Sta28,11号线,Dist10,87
Sta61,3号线,Dist7,Sta88,10号线,Dist5,87
Sta28,11号线,Dist10,Sta12,3号线,Dist7,87
Sta129,2号线,Dist1,Sta11,3号线,Dist5,87
Sta106,1号线,Dist3,Sta35,3号线,Dist5,87
Sta156,3号线,Dist7,Sta36,11号线,Dist10,87
Sta66,3号线,Dist7,Sta88,10号线,Dist5,87
Sta125,3号线,Dist5,Sta81,2号线,Dist2,87
Sta24,2号线,Dist6,Sta69,5号线,Dist5,87
Sta8,10号线,Dist5,Sta127,2号线,Dist2,87
Sta125,3号线,Dist5,Sta83,1号线,Dist2,87
Sta99,11号线,Dist10,Sta163,2号线,Dist1,87
Sta134,10号线,Dist5,Sta51,2号线,Dist7,87
Sta44,3号线,Dist5,Sta99,11号线,Dist10,87
Sta96,5号线,Dist5,Sta6,10号线,Dist5,87
Sta19,4号线,Dist8,Sta151,2号线,Dist2,87
Sta113,3号线,Dist5,Sta149,1号线,Dist3,87
Sta25,11号线,Dist6,Sta112,3号线,Dist5,87
Sta153,3号线,Dist5,Sta78,2号线,Dist1,87
Sta110,1号线,Dist3,Sta165,4号线,Dist8,87
Sta57,2号线,Dist4,Sta36,11号线,Dist10,87
Sta156,3号线,Dist7,Sta77,11号线,Dist10,87
Sta64,1号线,Dist3,Sta36,11号线,Dist10,87
Sta106,1号线,Dist3,Sta77,11号线,Dist10,87
Sta73,12号线,Dist2,Sta6,10号线,Dist5,87
Sta86,11号线,Dist8,Sta11,3号线,Dist5,87
Sta149,1号线,Dist3,Sta156,3号线,Dist7,88
Sta145,10号线,Dist5,Sta76,2号线,Dist4,88
Sta163,2号线,Dist1,Sta66,3号线,Dist7,88
Sta121,3号线,Dist5,Sta130,11号线,Dist6,88
Sta156,3号线,Dist7,Sta96,5号线,Dist5,88
Sta94,10号线,Dist5,Sta151,2号线,Dist2,88
Sta121,3号线,Dist5,Sta127,2号线,Dist2,88
Sta119,3号线,Dist7,Sta36,11号线,Dist10,88
Sta65,1号线,Dist3,Sta142,3号线,Dist5,88
Sta57,2号线,Dist4,Sta35,3号线,Dist5,88
Sta160,10号线,Dist5,Sta12,3号线,Dist7,88
Sta57,2号线,Dist4,Sta88,10号线,Dist5,88
Sta121,3号线,Dist5,Sta120,11号线,Dist6,88
Sta151,2号线,Dist2,Sta45,11号线,Dist5,88
Sta125,3号线,Dist5,Sta70,11号线,Dist5,88
Sta151,2号线,Dist2,Sta99,11号线,Dist10,88
Sta107,1号线,Dist2,Sta8,10号线,Dist5,88
Sta2,10号线,Dist5,Sta119,3号线,Dist7,88
Sta88,10号线,Dist5,Sta50,3号线,Dist7,88
Sta160,10号线,Dist5,Sta151,2号线,Dist2,88
Sta51,2号线,Dist7,Sta70,11号线,Dist5,88
Sta141,3号线,Dist5,Sta105,2号线,Dist4,88
Sta75,10号线,Dist5,Sta151,2号线,Dist2,88
Sta117,3号线,Dist5,Sta70,11号线,Dist5,88
Sta113,3号线,Dist5,Sta97,1号线,Dist3,88
Sta49,1号线,Dist3,Sta70,11号线,Dist5,88
Sta84,4号线,Dist5,Sta24,2号线,Dist6,88
Sta142,3号线,Dist5,Sta13,11号线,Dist5,88
Sta103,10号线,Dist5,Sta143,3号线,Dist7,88
Sta137,12号线,Dist3,Sta156,3号线,Dist7,88
Sta160,10号线,Dist5,Sta161,3号线,Dist7,88
Sta6,10号线,Dist5,Sta27,2号线,Dist2,88
Sta81,2号线,Dist2,Sta7,10号线,Dist5,88
Sta7,10号线,Dist5,Sta73,12号线,Dist2,88
Sta80,1号线,Dist3,Sta103,10号线,Dist5,88
Sta21,3号线,Dist7,Sta8,10号线,Dist5,88
Sta111,11号线,Dist5,Sta73,12号线,Dist2,88
Sta154,1号线,Dist3,Sta6,10号线,Dist5,88
Sta154,1号线,Dist3,Sta136,12号线,Dist3,88
Sta60,12号线,Dist2,Sta75,10号线,Dist5,88
Sta125,3号线,Dist5,Sta127,2号线,Dist2,89
Sta61,3号线,Dist7,Sta65,1号线,Dist3,89
Sta50,3号线,Dist7,Sta65,1号线,Dist3,89
Sta161,3号线,Dist7,Sta58,4号线,Dist8,89
Sta125,3号线,Dist5,Sta64,1号线,Dist3,89
Sta71,2号线,Dist4,Sta82,11号线,Dist5,89
Sta35,3号线,Dist5,Sta28,11号线,Dist10,89
Sta35,3号线,Dist5,Sta34,1号线,Dist3,89
Sta49,1号线,Dist3,Sta84,4号线,Dist5,89
Sta7,10号线,Dist5,Sta27,2号线,Dist2,89
Sta42,3号线,Dist5,Sta139,2号线,Dist5,89
Sta122,11号线,Dist10,Sta139,2号线,Dist5,89
Sta50,3号线,Dist7,Sta36,11号线,Dist10,89
Sta160,10号线,Dist5,Sta150,1号线,Dist3,89
Sta103,10号线,Dist5,Sta156,3号线,Dist7,89
Sta124,11号线,Dist10,Sta12,3号线,Dist7,89
Sta123,2号线,Dist2,Sta11,3号线,Dist5,89
Sta112,3号线,Dist5,Sta148,12号线,Dist2,89
Sta49,1号线,Dist3,Sta44,3号线,Dist5,89
Sta11,3号线,Dist5,Sta55,11号线,Dist5,89
Sta143,3号线,Dist7,Sta111,11号线,Dist5,89
Sta132,5号线,Dist5,Sta49,1号线,Dist3,89
Sta101,12号线,Dist8,Sta143,3号线,Dist7,89
Sta65,1号线,Dist3,Sta95,12号线,Dist5,89
Sta28,11号线,Dist10,Sta48,2号线,Dist2,89
Sta92,12号线,Dist6,Sta112,3号线,Dist5,89
Sta103,10号线,Dist5,Sta123,2号线,Dist2,89
Sta103,10号线,Dist5,Sta139,2号线,Dist5,89
Sta19,4号线,Dist8,Sta50,3号线,Dist7,89
Sta121,3号线,Dist5,Sta163,2号线,Dist1,89
Sta102,10号线,Dist5,Sta159,1号线,Dist1,89
Sta112,3号线,Dist5,Sta150,1号线,Dist3,89
Sta24,2号线,Dist6,Sta122,11号线,Dist10,89
Sta74,1号线,Dist3,Sta4,10号线,Dist5,89
Sta27,2号线,Dist2,Sta92,12号线,Dist6,89
Sta44,3号线,Dist5,Sta24,2号线,Dist6,89
Sta105,2号线,Dist4,Sta65,1号线,Dist3,89
Sta11,3号线,Dist5,Sta70,11号线,Dist5,89
Sta74,1号线,Dist3,Sta55,11号线,Dist5,89
Sta139,2号线,Dist5,Sta117,3号线,Dist5,89
Sta47,2号线,Dist1,Sta153,3号线,Dist5,89
Sta42,3号线,Dist5,Sta106,1号线,Dist3,90
Sta66,3号线,Dist7,Sta136,12号线,Dist3,90
Sta88,10号线,Dist5,Sta80,1号线,Dist3,90
Sta99,11号线,Dist10,Sta35,3号线,Dist5,90
Sta61,3号线,Dist7,Sta149,1号线,Dist3,90
Sta110,1号线,Dist3,Sta87,10号线,Dist8,90
Sta121,3号线,Dist5,Sta146,11号线,Dist6,90
Sta149,1号线,Dist3,Sta69,5号线,Dist5,90
Sta11,3号线,Dist5,Sta81,2号线,Dist2,90
Sta64,1号线,Dist3,Sta28,11号线,Dist10,90
Sta61,3号线,Dist7,Sta136,12号线,Dist3,90
Sta109,3号线,Dist5,Sta97,1号线,Dist3,90
Sta68,2号线,Dist4,Sta99,11号线,Dist10,90
Sta85,10号线,Dist5,Sta65,1号线,Dist3,90
Sta71,2号线,Dist4,Sta88,10号线,Dist5,90
Sta112,3号线,Dist5,Sta27,2号线,Dist2,90
Sta48,2号线,Dist2,Sta7,10号线,Dist5,90
Sta53,2号线,Dist1,Sta121,3号线,Dist5,90
Sta37,5号线,Dist5,Sta51,2号线,Dist7,90
Sta22,3号线,Dist6,Sta6,10号线,Dist5,90
Sta143,3号线,Dist7,Sta164,11号线,Dist5,90
Sta71,2号线,Dist4,Sta164,11号线,Dist5,90
Sta33,3号线,Dist5,Sta72,12号线,Dist6,90
Sta125,3号线,Dist5,Sta77,11号线,Dist10,90
Sta153,3号线,Dist5,Sta3,11号线,Dist6,90
Sta76,2号线,Dist4,Sta147,3号线,Dist5,90
Sta99,11号线,Dist10,Sta145,10号线,Dist5,90
Sta102,10号线,Dist5,Sta81,2号线,Dist2,91
Sta107,1号线,Dist2,Sta124,11号线,Dist10,91
Sta125,3号线,Dist5,Sta154,1号线,Dist3,91
Sta82,11号线,Dist5,Sta74,1号线,Dist3,91
Sta42,3号线,Dist5,Sta124,11号线,Dist10,91
Sta68,2号线,Dist4,Sta28,11号线,Dist10,91
Sta165,4号线,Dist8,Sta119,3号线,Dist7,91
Sta36,11号线,Dist10,Sta38,4号线,Dist8,91
Sta11,3号线,Dist5,Sta83,1号线,Dist2,91
Sta28,11号线,Dist10,Sta151,2号线,Dist2,91
Sta70,11号线,Dist5,Sta121,3号线,Dist5,91
Sta143,3号线,Dist7,Sta74,1号线,Dist3,91
Sta143,3号线,Dist7,Sta26,12号线,Dist5,91
Sta119,3号线,Dist7,Sta65,1号线,Dist3,91
Sta6,10号线,Dist5,Sta60,12号线,Dist2,91
Sta38,4号线,Dist8,Sta28,11号线,Dist10,91
Sta13,11号线,Dist5,Sta74,1号线,Dist3,91
Sta94,10号线,Dist5,Sta50,3号线,Dist7,91
Sta51,2号线,Dist7,Sta54,5号线,Dist5,91
Sta64,1号线,Dist3,Sta6,10号线,Dist5,91
Sta34,1号线,Dist3,Sta88,10号线,Dist5,91
Sta83,1号线,Dist2,Sta75,10号线,Dist5,91
Sta42,3号线,Dist5,Sta166,11号线,Dist10,91
Sta136,12号线,Dist3,Sta50,3号线,Dist7,91
Sta48,2号线,Dist2,Sta94,10号线,Dist5,91
Sta122,11号线,Dist10,Sta110,1号线,Dist3,91
Sta33,3号线,Dist5,Sta130,11号线,Dist6,91
Sta8,10号线,Dist5,Sta148,12号线,Dist2,91
Sta160,10号线,Dist5,Sta76,2号线,Dist4,92
Sta76,2号线,Dist4,Sta109,3号线,Dist5,92
Sta99,11号线,Dist10,Sta148,12号线,Dist2,92
Sta35,3号线,Dist5,Sta124,11号线,Dist10,92
Sta156,3号线,Dist7,Sta49,1号线,Dist3,92
Sta121,3号线,Dist5,Sta99,11号线,Dist10,92
Sta33,3号线,Dist5,Sta64,1号线,Dist3,92
Sta28,11号线,Dist10,Sta76,2号线,Dist4,92
Sta74,1号线,Dist3,Sta147,3号线,Dist5,92
Sta133,3号线,Dist6,Sta8,10号线,Dist5,92
Sta49,1号线,Dist3,Sta158,3号线,Dist5,92
Sta94,10号线,Dist5,Sta52,2号线,Dist4,92
Sta143,3号线,Dist7,Sta136,12号线,Dist3,92
Sta163,2号线,Dist1,Sta125,3号线,Dist5,92
Sta71,2号线,Dist4,Sta117,3号线,Dist5,92
Sta48,2号线,Dist2,Sta112,3号线,Dist5,92
Sta117,3号线,Dist5,Sta74,1号线,Dist3,92
Sta128,1号线,Dist3,Sta35,3号线,Dist5,92
Sta71,2号线,Dist4,Sta109,3号线,Dist5,92
Sta33,3号线,Dist5,Sta80,1号线,Dist3,92
Sta17,12号线,Dist8,Sta49,1号线,Dist3,92
Sta153,3号线,Dist5,Sta68,2号线,Dist4,92
Sta153,3号线,Dist5,Sta73,12号线,Dist2,92
Sta128,1号线,Dist3,Sta156,3号线,Dist7,92
Sta28,11号线,Dist10,Sta52,2号线,Dist4,93
Sta148,12号线,Dist2,Sta125,3号线,Dist5,93
Sta61,3号线,Dist7,Sta87,10号线,Dist8,93
Sta8,10号线,Dist5,Sta9,2号线,Dist1,93
Sta122,11号线,Dist10,Sta143,3号线,Dist7,93
Sta76,2号线,Dist4,Sta75,10号线,Dist5,93
Sta51,2号线,Dist7,Sta49,1号线,Dist3,93
Sta142,3号线,Dist5,Sta51,2号线,Dist7,93
Sta27,2号线,Dist2,Sta121,3号线,Dist5,93
Sta57,2号线,Dist4,Sta87,10号线,Dist8,93
Sta36,11号线,Dist10,Sta11,3号线,Dist5,93
Sta113,3号线,Dist5,Sta80,1号线,Dist3,93
Sta6,10号线,Dist5,Sta21,3号线,Dist7,93
Sta147,3号线,Dist5,Sta128,1号线,Dist3,93
Sta140,11号线,Dist5,Sta65,1号线,Dist3,93
Sta110,1号线,Dist3,Sta75,10号线,Dist5,93
Sta38,4号线,Dist8,Sta121,3号线,Dist5,93
Sta149,1号线,Dist3,Sta2,10号线,Dist5,93
Sta125,3号线,Dist5,Sta124,11号线,Dist10,93
Sta6,10号线,Dist5,Sta151,2号线,Dist2,93
Sta110,1号线,Dist3,Sta82,11号线,Dist5,93
Sta36,11号线,Dist10,Sta66,3号线,Dist7,93
Sta147,3号线,Dist5,Sta28,11号线,Dist10,93
Sta112,3号线,Dist5,Sta80,1号线,Dist3,93
Sta149,1号线,Dist3,Sta85,10号线,Dist5,93
Sta74,1号线,Dist3,Sta84,4号线,Dist5,93
Sta75,10号线,Dist5,Sta119,3号线,Dist7,93
Sta158,3号线,Dist5,Sta24,2号线,Dist6,93
Sta138,3号线,Dist6,Sta102,10号线,Dist5,93
Sta103,10号线,Dist5,Sta124,11号线,Dist10,93
Sta152,11号线,Dist1,Sta119,3号线,Dist7,93
Sta37,5号线,Dist5,Sta48,2号线,Dist2,93
Sta112,3号线,Dist5,Sta16,5号线,Dist5,93
Sta59,4号线,Dist8,Sta51,2号线,Dist7,93
Sta59,4号线,Dist8,Sta105,2号线,Dist4,93
Sta154,1号线,Dist3,Sta153,3号线,Dist5,93
Sta87,10号线,Dist8,Sta34,1号线,Dist3,94
Sta88,10号线,Dist5,Sta156,3号线,Dist7,94
Sta139,2号线,Dist5,Sta35,3号线,Dist5,94
Sta82,11号线,Dist5,Sta143,3号线,Dist7,94
Sta87,10号线,Dist8,Sta106,1号线,Dist3,94
Sta125,3号线,Dist5,Sta120,11号线,Dist6,94
Sta150,1号线,Dist3,Sta121,3号线,Dist5,94
Sta42,3号线,Dist5,Sta74,1号线,Dist3,94
Sta65,1号线,Dist3,Sta156,3号线,Dist7,94
Sta107,1号线,Dist2,Sta11,3号线,Dist5,94
Sta103,10号线,Dist5,Sta50,3号线,Dist7,94
Sta87,10号线,Dist8,Sta66,3号线,Dist7,94
Sta11,3号线,Dist5,Sta25,11号线,Dist6,94
Sta60,12号线,Dist2,Sta28,11号线,Dist10,94
Sta80,1号线,Dist3,Sta160,10号线,Dist5,94
Sta140,11号线,Dist5,Sta149,1号线,Dist3,94
Sta7,10号线,Dist5,Sta66,3号线,Dist7,94
Sta60,12号线,Dist2,Sta99,11号线,Dist10,94
Sta74,1号线,Dist3,Sta103,10号线,Dist5,94
Sta153,3号线,Dist5,Sta27,2号线,Dist2,94
Sta156,3号线,Dist7,Sta45,11号线,Dist5,94
Sta121,3号线,Dist5,Sta48,2号线,Dist2,94
Sta137,12号线,Dist3,Sta76,2号线,Dist4,94
Sta77,11号线,Dist10,Sta153,3号线,Dist5,94
Sta156,3号线,Dist7,Sta62,4号线,Dist8,94
Sta58,4号线,Dist8,Sta11,3号线,Dist5,94
Sta136,12号线,Dist3,Sta156,3号线,Dist7,94
Sta8,10号线,Dist5,Sta73,12号线,Dist2,94
Sta36,11号线,Dist10,Sta73,12号线,Dist2,94
Sta59,4号线,Dist8,Sta119,3号线,Dist7,94
Sta7,10号线,Dist5,Sta12,3号线,Dist7,94
Sta149,1号线,Dist3,Sta4,10号线,Dist5,94
Sta88,10号线,Dist5,Sta150,1号线,Dist3,94
Sta48,2号线,Dist2,Sta125,3号线,Dist5,95
Sta128,1号线,Dist3,Sta42,3号线,Dist5,95
Sta65,1号线,Dist3,Sta158,3号线,Dist5,95
Sta143,3号线,Dist7,Sta49,1号线,Dist3,95
Sta99,11号线,Dist10,Sta52,2号线,Dist4,95
Sta28,11号线,Dist10,Sta117,3号线,Dist5,95
Sta125,3号线,Dist5,Sta27,2号线,Dist2,95
Sta139,2号线,Dist5,Sta88,10号线,Dist5,95
Sta33,3号线,Dist5,Sta122,11号线,Dist10,95
Sta64,1号线,Dist3,Sta153,3号线,Dist5,95
Sta154,1号线,Dist3,Sta121,3号线,Dist5,95
Sta119,3号线,Dist7,Sta99,11号线,Dist10,95
Sta52,2号线,Dist4,Sta112,3号线,Dist5,95
Sta110,1号线,Dist3,Sta152,11号线,Dist1,95
Sta74,1号线,Dist3,Sta35,3号线,Dist5,95
Sta48,2号线,Dist2,Sta153,3号线,Dist5,95
Sta73,12号线,Dist2,Sta75,10号线,Dist5,95
Sta57,2号线,Dist4,Sta109,3号线,Dist5,95
Sta50,3号线,Dist7,Sta87,10号线,Dist8,95
Sta33,3号线,Dist5,Sta68,2号线,Dist4,95
Sta66,3号线,Dist7,Sta99,11号线,Dist10,95
Sta168,10号线,Dist5,Sta49,1号线,Dist3,95
Sta51,2号线,Dist7,Sta2,10号线,Dist5,95
Sta97,1号线,Dist3,Sta88,10号线,Dist5,95
Sta149,1号线,Dist3,Sta147,3号线,Dist5,95
Sta146,11号线,Dist6,Sta11,3号线,Dist5,96
Sta139,2号线,Dist5,Sta160,10号线,Dist5,96
Sta105,2号线,Dist4,Sta122,11号线,Dist10,96
Sta37,5号线,Dist5,Sta71,2号线,Dist4,96
Sta76,2号线,Dist4,Sta99,11号线,Dist10,96
Sta11,3号线,Dist5,Sta27,2号线,Dist2,96
Sta112,3号线,Dist5,Sta76,2号线,Dist4,96
Sta160,10号线,Dist5,Sta110,1号线,Dist3,96
Sta42,3号线,Dist5,Sta149,1号线,Dist3,96
Sta92,12号线,Dist6,Sta11,3号线,Dist5,96
Sta111,11号线,Dist5,Sta50,3号线,Dist7,96
Sta13,11号线,Dist5,Sta49,1号线,Dist3,96
Sta51,2号线,Dist7,Sta31,12号线,Dist8,96
Sta148,12号线,Dist2,Sta153,3号线,Dist5,96
Sta44,3号线,Dist5,Sta65,1号线,Dist3,96
Sta33,3号线,Dist5,Sta110,1号线,Dist3,96
Sta71,2号线,Dist4,Sta87,10号线,Dist8,96
Sta86,11号线,Dist8,Sta18,2号线,Dist1,96
Sta166,11号线,Dist10,Sta73,12号线,Dist2,96
Sta65,1号线,Dist3,Sta66,3号线,Dist7,96
Sta65,1号线,Dist3,Sta70,11号线,Dist5,96
Sta51,2号线,Dist7,Sta65,1号线,Dist3,96
Sta99,11号线,Dist10,Sta154,1号线,Dist3,96
Sta50,3号线,Dist7,Sta58,4号线,Dist8,96
Sta113,3号线,Dist5,Sta71,2号线,Dist4,96
Sta78,2号线,Dist1,Sta11,3号线,Dist5,96
Sta65,1号线,Dist3,Sta111,11号线,Dist5,96
Sta8,10号线,Dist5,Sta151,2号线,Dist2,97
Sta49,1号线,Dist3,Sta42,3号线,Dist5,97
Sta87,10号线,Dist8,Sta156,3号线,Dist7,97
Sta74,1号线,Dist3,Sta88,10号线,Dist5,97
Sta160,10号线,Dist5,Sta119,3号线,Dist7,97
Sta35,3号线,Dist5,Sta105,2号线,Dist4,97
Sta124,11号线,Dist10,Sta68,2号线,Dist4,97
Sta147,3号线,Dist5,Sta49,1号线,Dist3,97
Sta33,3号线,Dist5,Sta76,2号线,Dist4,97
Sta64,1号线,Dist3,Sta121,3号线,Dist5,97
Sta82,11号线,Dist5,Sta57,2号线,Dist4,97
Sta6,10号线,Dist5,Sta66,3号线,Dist7,97
Sta73,12号线,Dist2,Sta125,3号线,Dist5,97
Sta4,10号线,Dist5,Sta49,1号线,Dist3,97
Sta158,3号线,Dist5,Sta51,2号线,Dist7,97
Sta117,3号线,Dist5,Sta49,1号线,Dist3,97
Sta112,3号线,Dist5,Sta68,2号线,Dist4,97
Sta110,1号线,Dist3,Sta45,11号线,Dist5,97
Sta6,10号线,Dist5,Sta80,1号线,Dist3,97
Sta103,10号线,Dist5,Sta49,1号线,Dist3,97
Sta80,1号线,Dist3,Sta121,3号线,Dist5,97
Sta97,1号线,Dist3,Sta160,10号线,Dist5,97
Sta65,1号线,Dist3,Sta24,2号线,Dist6,97
Sta105,2号线,Dist4,Sta49,1号线,Dist3,97
Sta61,3号线,Dist7,Sta165,4号线,Dist8,97
Sta80,1号线,Dist3,Sta8,10号线,Dist5,97
Sta51,2号线,Dist7,Sta149,1号线,Dist3,97
Sta61,3号线,Dist7,Sta99,11号线,Dist10,98
Sta49,1号线,Dist3,Sta122,11号线,Dist10,98
Sta124,11号线,Dist10,Sta76,2号线,Dist4,98
Sta99,11号线,Dist10,Sta57,2号线,Dist4,98
Sta28,11号线,Dist10,Sta119,3号线,Dist7,98
Sta148,12号线,Dist2,Sta28,11号线,Dist10,98
Sta139,2号线,Dist5,Sta87,10号线,Dist8,98
Sta151,2号线,Dist2,Sta121,3号线,Dist5,98
Sta18,2号线,Dist1,Sta94,10号线,Dist5,98
Sta80,1号线,Dist3,Sta28,11号线,Dist10,98
Sta160,10号线,Dist5,Sta77,11号线,Dist10,98
Sta69,5号线,Dist5,Sta65,1号线,Dist3,98
Sta125,3号线,Dist5,Sta130,11号线,Dist6,98
Sta28,11号线,Dist10,Sta154,1号线,Dist3,98
Sta154,1号线,Dist3,Sta124,11号线,Dist10,98
Sta156,3号线,Dist7,Sta75,10号线,Dist5,98
Sta148,12号线,Dist2,Sta6,10号线,Dist5,98
Sta99,11号线,Dist10,Sta50,3号线,Dist7,98
Sta33,3号线,Dist5,Sta34,1号线,Dist3,98
Sta82,11号线,Dist5,Sta34,1号线,Dist3,98
Sta71,2号线,Dist4,Sta35,3号线,Dist5,98
Sta65,1号线,Dist3,Sta117,3号线,Dist5,98
Sta125,3号线,Dist5,Sta97,1号线,Dist3,98
Sta84,4号线,Dist5,Sta149,1号线,Dist3,98
Sta166,11号线,Dist10,Sta61,3号线,Dist7,98
Sta70,11号线,Dist5,Sta149,1号线,Dist3,98
Sta50,3号线,Dist7,Sta28,11号线,Dist10,98
Sta76,2号线,Dist4,Sta36,11号线,Dist10,98
Sta87,10号线,Dist8,Sta143,3号线,Dist7,99
Sta32,12号线,Dist6,Sta121,3号线,Dist5,99
Sta51,2号线,Dist7,Sta114,10号线,Dist5,99
Sta151,2号线,Dist2,Sta125,3号线,Dist5,99
Sta124,11号线,Dist10,Sta61,3号线,Dist7,99
Sta74,1号线,Dist3,Sta109,3号线,Dist5,99
Sta34,1号线,Dist3,Sta109,3号线,Dist5,99
Sta4,10号线,Dist5,Sta105,2号线,Dist4,99
Sta71,2号线,Dist4,Sta147,3号线,Dist5,99
Sta88,10号线,Dist5,Sta105,2号线,Dist4,99
Sta57,2号线,Dist4,Sta28,11号线,Dist10,99
Sta110,1号线,Dist3,Sta112,3号线,Dist5,99
Sta50,3号线,Dist7,Sta122,11号线,Dist10,99
Sta94,10号线,Dist5,Sta156,3号线,Dist7,99
Sta119,3号线,Dist7,Sta8,10号线,Dist5,99
Sta65,1号线,Dist3,Sta55,11号线,Dist5,99
Sta94,10号线,Dist5,Sta76,2号线,Dist4,99
Sta49,1号线,Dist3,Sta37,5号线,Dist5,99
Sta73,12号线,Dist2,Sta28,11号线,Dist10,99
Sta4,10号线,Dist5,Sta65,1号线,Dist3,99
Sta153,3号线,Dist5,Sta120,11号线,Dist6,99
Sta28,11号线,Dist10,Sta33,3号线,Dist5,99
Sta36,11号线,Dist10,Sta105,2号线,Dist4,99
Sta35,3号线,Dist5,Sta49,1号线,Dist3,100
Sta7,10号线,Dist5,Sta57,2号线,Dist4,100
Sta75,10号线,Dist5,Sta61,3号线,Dist7,100
Sta148,12号线,Dist2,Sta124,11号线,Dist10,100
Sta143,3号线,Dist7,Sta99,11号线,Dist10,100
Sta143,3号线,Dist7,Sta149,1号线,Dist3,100
Sta36,11号线,Dist10,Sta121,3号线,Dist5,100
Sta143,3号线,Dist7,Sta88,10号线,Dist5,100
Sta102,10号线,Dist5,Sta127,2号线,Dist2,100
Sta102,10号线,Dist5,Sta47,2号线,Dist1,100
Sta9,2号线,Dist1,Sta77,11号线,Dist10,100
Sta121,3号线,Dist5,Sta52,2号线,Dist4,100
Sta122,11号线,Dist10,Sta74,1号线,Dist3,100
Sta94,10号线,Dist5,Sta119,3号线,Dist7,100
Sta125,3号线,Dist5,Sta150,1号线,Dist3,100
Sta110,1号线,Dist3,Sta6,10号线,Dist5,100
Sta60,12号线,Dist2,Sta153,3号线,Dist5,100
Sta81,2号线,Dist2,Sta148,12号线,Dist2,100
Sta49,1号线,Dist3,Sta16,5号线,Dist5,100
Sta119,3号线,Dist7,Sta7,10号线,Dist5,101
Sta125,3号线,Dist5,Sta110,1号线,Dist3,101
Sta88,10号线,Dist5,Sta149,1号线,Dist3,101
Sta50,3号线,Dist7,Sta77,11号线,Dist10,101
Sta69,5号线,Dist5,Sta51,2号线,Dist7,101
Sta68,2号线,Dist4,Sta7,10号线,Dist5,101
Sta58,4号线,Dist8,Sta61,3号线,Dist7,101
Sta102,10号线,Dist5,Sta108,1号线,Dist1,101
Sta110,1号线,Dist3,Sta28,11号线,Dist10,101
Sta34,1号线,Dist3,Sta94,10号线,Dist5,101
Sta160,10号线,Dist5,Sta52,2号线,Dist4,101
Sta49,1号线,Dist3,Sta140,11号线,Dist5,101
Sta119,3号线,Dist7,Sta43,5号线,Dist5,101
Sta145,10号线,Dist5,Sta49,1号线,Dist3,101
Sta15,11号线,Dist8,Sta165,4号线,Dist8,101
Sta112,3号线,Dist5,Sta97,1号线,Dist3,101
Sta128,1号线,Dist3,Sta58,4号线,Dist8,101
Sta28,11号线,Dist10,Sta66,3号线,Dist7,102
Sta124,11号线,Dist10,Sta109,3号线,Dist5,102
Sta87,10号线,Dist8,Sta74,1号线,Dist3,102
Sta156,3号线,Dist7,Sta99,11号线,Dist10,102
Sta122,11号线,Dist10,Sta51,2号线,Dist7,102
Sta160,10号线,Dist5,Sta68,2号线,Dist4,102
Sta82,11号线,Dist5,Sta50,3号线,Dist7,102
Sta68,2号线,Dist4,Sta125,3号线,Dist5,102
Sta6,10号线,Dist5,Sta12,3号线,Dist7,102
Sta94,10号线,Dist5,Sta80,1号线,Dist3,102
