in,out,time
Sta149,Sta3,63
Sta115,Sta65,63
Sta65,Sta115,63
Sta139,Sta23,63
Sta23,Sta139,63
Sta3,Sta99,63
Sta99,Sta3,63
Sta66,Sta34,63
Sta34,Sta66,63
Sta43,Sta123,63
Sta123,Sta43,63
Sta131,Sta49,63
Sta49,Sta131,63
Sta136,Sta123,63
Sta123,Sta136,63
Sta100,Sta28,63
Sta28,Sta100,63
Sta70,Sta73,63
Sta73,Sta70,63
Sta41,Sta19,63
Sta19,Sta41,63
Sta59,Sta123,63
Sta123,Sta59,63
Sta152,Sta11,63
Sta11,Sta152,63
Sta146,Sta139,63
Sta139,Sta146,63
Sta149,Sta151,63
Sta151,Sta149,63
Sta146,Sta45,63
Sta45,Sta146,63
Sta111,Sta161,63
Sta161,Sta111,63
Sta13,Sta35,63
Sta35,Sta13,63
Sta112,Sta101,63
Sta101,Sta112,63
Sta22,Sta128,63
Sta128,Sta22,63
Sta29,Sta6,63
Sta6,Sta29,63
Sta12,Sta82,64
Sta82,Sta12,64
Sta47,Sta99,64
Sta99,Sta47,64
Sta97,Sta50,64
Sta50,Sta97,64
Sta103,Sta138,64
Sta138,Sta103,64
Sta165,Sta44,64
Sta44,Sta165,64
Sta118,Sta128,64
Sta128,Sta118,64
Sta113,Sta119,64
Sta119,Sta113,64
Sta110,Sta113,64
Sta113,Sta110,64
Sta71,Sta34,64
Sta34,Sta71,64
Sta132,Sta103,64
Sta103,Sta132,64
Sta60,Sta110,64
Sta110,Sta60,64
Sta2,Sta73,64
Sta73,Sta2,64
Sta151,Sta103,64
Sta103,Sta151,64
Sta156,Sta167,64
Sta167,Sta156,64
Sta133,Sta122,64
Sta122,Sta133,64
Sta104,Sta27,64
Sta27,Sta104,64
Sta74,Sta57,64
Sta57,Sta74,64
Sta38,Sta144,64
Sta144,Sta38,64
Sta124,Sta6,64
Sta6,Sta124,64
Sta69,Sta76,64
Sta76,Sta69,64
Sta4,Sta27,64
Sta27,Sta4,64
Sta151,Sta16,64
Sta16,Sta151,64
Sta68,Sta158,64
Sta158,Sta68,64
Sta76,Sta85,64
Sta85,Sta76,64
Sta160,Sta37,64
Sta37,Sta160,64
Sta2,Sta64,64
Sta64,Sta2,64
Sta4,Sta14,64
Sta14,Sta4,64
Sta127,Sta145,64
Sta145,Sta127,64
Sta13,Sta60,64
Sta60,Sta13,64
Sta36,Sta138,64
Sta138,Sta36,64
Sta140,Sta151,64
Sta151,Sta140,64
Sta100,Sta128,64
Sta128,Sta100,64
Sta141,Sta99,64
Sta99,Sta141,64
Sta45,Sta153,64
Sta153,Sta45,64
Sta166,Sta15,64
Sta15,Sta166,64
Sta129,Sta45,64
Sta45,Sta129,64
Sta7,Sta38,64
Sta38,Sta7,64
Sta4,Sta64,64
Sta64,Sta4,64
Sta35,Sta127,64
Sta127,Sta35,64
Sta124,Sta72,64
Sta72,Sta124,64
Sta52,Sta21,64
Sta21,Sta52,64
Sta74,Sta114,64
Sta114,Sta74,64
Sta107,Sta16,64
Sta16,Sta107,64
Sta111,Sta52,64
Sta52,Sta111,64
Sta10,Sta92,64
Sta92,Sta10,64
Sta22,Sta49,64
Sta49,Sta22,64
Sta136,Sta109,64
Sta109,Sta136,64
Sta87,Sta53,64
Sta53,Sta87,64
Sta125,Sta90,64
Sta90,Sta125,64
Sta35,Sta37,64
Sta37,Sta35,64
Sta124,Sta5,64
Sta5,Sta124,64
Sta52,Sta149,64
Sta149,Sta52,64
Sta106,Sta114,64
Sta114,Sta106,64
Sta160,Sta1,64
Sta1,Sta160,64
Sta149,Sta48,64
Sta48,Sta149,64
Sta61,Sta97,64
Sta97,Sta61,64
Sta5,Sta28,64
Sta28,Sta5,64
Sta135,Sta74,64
Sta74,Sta135,64
Sta110,Sta20,64
Sta20,Sta110,64
Sta65,Sta68,64
Sta68,Sta65,64
Sta87,Sta99,64
Sta99,Sta87,64
Sta106,Sta24,64
Sta24,Sta106,64
Sta66,Sta26,64
Sta26,Sta66,64
Sta123,Sta75,64
Sta75,Sta123,64
Sta154,Sta42,64
Sta42,Sta154,64
Sta121,Sta26,64
Sta26,Sta121,64
Sta142,Sta80,64
Sta80,Sta142,64
Sta75,Sta1,64
Sta1,Sta75,64
Sta153,Sta118,64
Sta118,Sta153,64
Sta23,Sta125,64
Sta125,Sta23,64
Sta64,Sta55,64
Sta55,Sta64,64
Sta39,Sta143,64
Sta143,Sta39,64
Sta4,Sta60,64
Sta60,Sta4,64
Sta109,Sta9,64
Sta9,Sta109,64
Sta62,Sta73,64
Sta73,Sta62,64
Sta95,Sta11,64
Sta11,Sta95,64
Sta158,Sta148,64
Sta148,Sta158,64
Sta54,Sta156,64
Sta156,Sta54,64
Sta99,Sta159,64
Sta159,Sta99,64
Sta80,Sta50,64
Sta50,Sta80,64
Sta91,Sta164,64
Sta164,Sta91,64
Sta33,Sta92,64
Sta92,Sta33,64
Sta156,Sta150,64
Sta150,Sta156,64
Sta158,Sta73,64
Sta73,Sta158,64
Sta29,Sta125,64
Sta125,Sta29,64
Sta139,Sta135,64
Sta135,Sta139,64
Sta143,Sta120,64
Sta120,Sta143,64
Sta135,Sta71,64
Sta71,Sta135,64
Sta120,Sta34,64
Sta34,Sta120,64
Sta3,Sta109,64
Sta109,Sta3,64
Sta148,Sta44,64
Sta44,Sta148,64
Sta162,Sta125,64
Sta125,Sta162,64
Sta87,Sta116,64
Sta116,Sta87,64
Sta160,Sta25,64
Sta25,Sta160,64
Sta44,Sta151,64
Sta151,Sta44,64
Sta67,Sta166,64
Sta166,Sta67,64
Sta68,Sta49,64
Sta49,Sta68,64
Sta45,Sta37,64
Sta37,Sta45,64
Sta37,Sta94,64
Sta94,Sta37,64
Sta146,Sta128,64
Sta128,Sta146,64
Sta98,Sta94,64
Sta94,Sta98,64
Sta54,Sta60,64
Sta60,Sta54,64
Sta122,Sta103,65
Sta103,Sta122,65
Sta37,Sta83,65
Sta83,Sta37,65
Sta82,Sta48,65
Sta48,Sta82,65
Sta112,Sta5,65
Sta5,Sta112,65
Sta121,Sta17,65
Sta17,Sta121,65
Sta59,Sta28,65
Sta28,Sta59,65
Sta11,Sta126,65
Sta126,Sta11,65
Sta50,Sta134,65
Sta134,Sta50,65
Sta129,Sta160,65
Sta160,Sta129,65
Sta139,Sta86,65
Sta86,Sta139,65
Sta154,Sta132,65
Sta132,Sta154,65
Sta88,Sta163,65
Sta163,Sta88,65
Sta157,Sta166,65
Sta166,Sta157,65
Sta36,Sta22,65
Sta22,Sta36,65
Sta101,Sta6,65
Sta6,Sta101,65
Sta4,Sta48,65
Sta48,Sta4,65
Sta59,Sta66,65
Sta66,Sta59,65
Sta46,Sta124,65
Sta124,Sta46,65
Sta37,Sta148,65
Sta148,Sta37,65
Sta6,Sta136,65
Sta136,Sta6,65
Sta38,Sta67,65
Sta67,Sta38,65
Sta12,Sta158,65
Sta158,Sta12,65
Sta72,Sta27,65
Sta27,Sta72,65
Sta103,Sta148,65
Sta148,Sta103,65
Sta72,Sta97,65
Sta97,Sta72,65
Sta38,Sta30,65
Sta30,Sta38,65
Sta42,Sta120,65
Sta120,Sta42,65
Sta25,Sta45,65
Sta45,Sta25,65
Sta21,Sta2,65
Sta2,Sta21,65
Sta17,Sta61,65
Sta61,Sta17,65
Sta53,Sta109,65
Sta109,Sta53,65
Sta11,Sta114,65
Sta114,Sta11,65
Sta113,Sta50,65
Sta50,Sta113,65
Sta107,Sta62,65
Sta62,Sta107,65
Sta36,Sta9,65
Sta9,Sta36,65
Sta139,Sta41,65
Sta41,Sta139,65
Sta75,Sta108,65
Sta108,Sta75,65
Sta58,Sta32,65
Sta32,Sta58,65
Sta146,Sta143,65
Sta143,Sta146,65
Sta129,Sta43,65
Sta43,Sta129,65
Sta151,Sta65,65
Sta65,Sta151,65
Sta149,Sta114,65
Sta114,Sta149,65
Sta116,Sta44,65
Sta44,Sta116,65
Sta94,Sta67,65
Sta67,Sta94,65
Sta46,Sta65,65
Sta65,Sta46,65
Sta163,Sta65,65
Sta65,Sta163,65
Sta6,Sta137,65
Sta137,Sta6,65
Sta42,Sta22,65
Sta22,Sta42,65
Sta30,Sta166,65
Sta166,Sta30,65
Sta38,Sta127,65
Sta127,Sta38,65
Sta125,Sta98,65
Sta98,Sta125,65
Sta127,Sta58,65
Sta58,Sta127,65
Sta125,Sta17,65
Sta17,Sta125,65
Sta65,Sta48,65
Sta48,Sta65,65
Sta28,Sta168,65
Sta168,Sta28,65
Sta141,Sta28,65
Sta28,Sta141,65
Sta5,Sta6,65
Sta6,Sta5,65
Sta162,Sta121,65
Sta121,Sta162,65
Sta9,Sta149,65
Sta149,Sta9,65
Sta128,Sta21,65
Sta21,Sta128,65
Sta81,Sta36,65
Sta36,Sta81,65
Sta152,Sta48,65
Sta48,Sta152,65
Sta129,Sta7,65
Sta7,Sta129,65
Sta58,Sta160,65
Sta160,Sta58,65
Sta67,Sta58,65
Sta58,Sta67,65
Sta143,Sta3,65
Sta3,Sta143,65
Sta1,Sta7,65
Sta7,Sta1,65
Sta121,Sta46,65
Sta46,Sta121,65
Sta78,Sta87,65
Sta87,Sta78,65
Sta136,Sta160,65
Sta160,Sta136,65
Sta61,Sta26,65
Sta26,Sta61,65
Sta134,Sta61,65
Sta61,Sta134,65
Sta156,Sta23,65
Sta23,Sta156,65
Sta68,Sta66,65
Sta66,Sta68,65
Sta77,Sta107,65
Sta107,Sta77,65
Sta28,Sta102,65
Sta102,Sta28,65
Sta99,Sta78,65
Sta78,Sta99,65
Sta157,Sta61,65
Sta61,Sta157,65
Sta114,Sta155,65
Sta155,Sta114,65
Sta62,Sta60,65
Sta60,Sta62,65
Sta121,Sta111,65
Sta111,Sta121,65
Sta87,Sta16,65
Sta16,Sta87,65
Sta54,Sta57,65
Sta57,Sta54,65
Sta133,Sta76,65
Sta76,Sta133,65
Sta85,Sta99,65
Sta99,Sta85,65
Sta7,Sta41,65
Sta41,Sta7,65
Sta57,Sta70,65
Sta70,Sta57,65
Sta76,Sta95,65
Sta95,Sta76,65
Sta142,Sta119,65
Sta119,Sta142,65
Sta94,Sta166,65
Sta166,Sta94,65
Sta164,Sta138,65
Sta138,Sta164,65
Sta121,Sta72,65
Sta72,Sta121,65
Sta149,Sta25,65
Sta25,Sta149,65
Sta139,Sta167,65
Sta167,Sta139,65
Sta124,Sta100,65
Sta100,Sta124,65
Sta87,Sta120,65
Sta120,Sta87,65
Sta65,Sta3,65
Sta3,Sta65,65
Sta87,Sta37,66
Sta37,Sta87,66
Sta63,Sta33,66
Sta33,Sta63,66
Sta124,Sta43,66
Sta43,Sta124,66
Sta120,Sta36,66
Sta36,Sta120,66
Sta37,Sta76,66
Sta76,Sta37,66
Sta101,Sta12,66
Sta12,Sta101,66
Sta143,Sta89,66
Sta89,Sta143,66
Sta118,Sta49,66
Sta49,Sta118,66
Sta152,Sta158,66
Sta158,Sta152,66
Sta49,Sta25,66
Sta25,Sta49,66
Sta36,Sta62,66
Sta62,Sta36,66
Sta104,Sta78,66
Sta78,Sta104,66
Sta75,Sta146,66
Sta146,Sta75,66
Sta87,Sta47,66
Sta47,Sta87,66
Sta83,Sta35,66
Sta35,Sta83,66
Sta44,Sta73,66
Sta73,Sta44,66
Sta112,Sta98,66
Sta98,Sta112,66
Sta54,Sta148,66
Sta148,Sta54,66
Sta11,Sta29,66
Sta29,Sta11,66
Sta128,Sta162,66
Sta162,Sta128,66
Sta28,Sta6,66
Sta6,Sta28,66
Sta166,Sta6,66
Sta6,Sta166,66
Sta130,Sta74,66
Sta74,Sta130,66
Sta123,Sta145,66
Sta145,Sta123,66
Sta136,Sta9,66
Sta9,Sta136,66
Sta106,Sta141,66
Sta141,Sta106,66
Sta146,Sta38,66
Sta38,Sta146,66
Sta38,Sta159,66
Sta159,Sta38,66
Sta21,Sta74,66
Sta74,Sta21,66
Sta81,Sta152,66
Sta152,Sta81,66
Sta16,Sta76,66
Sta76,Sta16,66
Sta12,Sta85,66
Sta85,Sta12,66
Sta154,Sta117,66
Sta117,Sta154,66
Sta156,Sta55,66
Sta55,Sta156,66
Sta45,Sta113,66
Sta113,Sta45,66
Sta62,Sta159,66
Sta159,Sta62,66
Sta75,Sta92,66
Sta92,Sta75,66
Sta67,Sta33,66
Sta33,Sta67,66
Sta160,Sta124,66
Sta124,Sta160,66
Sta152,Sta130,66
Sta130,Sta152,66
Sta119,Sta110,66
Sta110,Sta119,66
Sta132,Sta76,66
Sta76,Sta132,66
Sta17,Sta52,66
Sta52,Sta17,66
Sta19,Sta99,66
Sta99,Sta19,66
Sta31,Sta119,66
Sta119,Sta31,66
Sta65,Sta9,66
Sta9,Sta65,66
Sta51,Sta97,66
Sta97,Sta51,66
Sta33,Sta89,66
Sta89,Sta33,66
Sta52,Sta12,66
Sta12,Sta52,66
Sta14,Sta55,66
Sta55,Sta14,66
Sta119,Sta27,66
Sta27,Sta119,66
Sta134,Sta34,66
Sta34,Sta134,66
Sta60,Sta136,66
Sta136,Sta60,66
Sta76,Sta130,66
Sta130,Sta76,66
Sta90,Sta154,66
Sta154,Sta90,66
Sta4,Sta68,66
Sta68,Sta4,66
Sta136,Sta138,66
Sta138,Sta136,66
Sta48,Sta147,66
Sta147,Sta48,66
Sta91,Sta160,66
Sta160,Sta91,66
Sta122,Sta21,66
Sta21,Sta122,66
Sta61,Sta16,66
Sta16,Sta61,66
Sta96,Sta88,66
Sta88,Sta96,66
Sta7,Sta136,66
Sta136,Sta7,66
Sta38,Sta122,66
Sta122,Sta38,66
Sta87,Sta163,66
Sta163,Sta87,66
Sta23,Sta121,66
Sta121,Sta23,66
Sta152,Sta120,66
Sta120,Sta152,66
Sta145,Sta22,66
Sta22,Sta145,66
Sta152,Sta129,66
Sta129,Sta152,66
Sta71,Sta25,66
Sta25,Sta71,66
Sta15,Sta121,66
Sta121,Sta15,66
Sta73,Sta16,66
Sta16,Sta73,66
Sta160,Sta18,66
Sta18,Sta160,66
Sta113,Sta66,66
Sta66,Sta113,66
Sta117,Sta48,66
Sta48,Sta117,66
Sta77,Sta91,66
Sta91,Sta77,66
Sta31,Sta107,66
Sta107,Sta31,66
Sta90,Sta156,66
Sta156,Sta90,66
Sta99,Sta144,66
Sta144,Sta99,66
Sta63,Sta125,66
Sta125,Sta63,66
Sta19,Sta79,66
Sta79,Sta19,66
Sta60,Sta103,66
Sta103,Sta60,66
Sta75,Sta41,66
Sta41,Sta75,66
Sta138,Sta147,66
Sta147,Sta138,66
Sta146,Sta6,66
Sta6,Sta146,66
Sta73,Sta142,67
Sta142,Sta73,67
Sta67,Sta160,67
Sta160,Sta67,67
Sta74,Sta32,67
Sta32,Sta74,67
Sta35,Sta91,67
Sta91,Sta35,67
Sta111,Sta148,67
Sta148,Sta111,67
Sta117,Sta130,67
Sta130,Sta117,67
Sta79,Sta87,67
Sta87,Sta79,67
Sta164,Sta120,67
Sta120,Sta164,67
Sta42,Sta130,67
Sta130,Sta42,67
Sta45,Sta123,67
Sta123,Sta45,67
Sta13,Sta57,67
Sta57,Sta13,67
Sta130,Sta7,67
Sta7,Sta130,67
Sta101,Sta21,67
Sta21,Sta101,67
Sta124,Sta167,67
Sta167,Sta124,67
Sta38,Sta109,67
Sta109,Sta38,67
Sta167,Sta71,67
Sta71,Sta167,67
Sta35,Sta130,67
Sta130,Sta35,67
Sta92,Sta49,67
Sta49,Sta92,67
Sta43,Sta166,67
Sta166,Sta43,67
Sta88,Sta99,67
Sta99,Sta88,67
Sta50,Sta141,67
Sta141,Sta50,67
Sta134,Sta57,67
Sta57,Sta134,67
Sta114,Sta49,67
Sta49,Sta114,67
Sta61,Sta110,67
Sta110,Sta61,67
Sta124,Sta93,67
Sta93,Sta124,67
Sta28,Sta96,67
Sta96,Sta28,67
Sta143,Sta90,67
Sta90,Sta143,67
Sta158,Sta80,67
Sta80,Sta158,67
Sta162,Sta11,67
Sta11,Sta162,67
Sta19,Sta12,67
Sta12,Sta19,67
Sta125,Sta31,67
Sta31,Sta125,67
Sta142,Sta110,67
Sta110,Sta142,67
Sta129,Sta99,67
Sta99,Sta129,67
Sta80,Sta156,67
Sta156,Sta80,67
Sta94,Sta130,67
Sta130,Sta94,67
Sta53,Sta168,67
Sta168,Sta53,67
Sta38,Sta91,67
Sta91,Sta38,67
Sta10,Sta47,67
Sta47,Sta10,67
Sta160,Sta79,67
Sta79,Sta160,67
Sta48,Sta122,67
Sta122,Sta48,67
Sta60,Sta88,67
Sta88,Sta60,67
Sta142,Sta52,67
Sta52,Sta142,67
Sta100,Sta143,67
Sta143,Sta100,67
Sta68,Sta132,67
Sta132,Sta68,67
Sta94,Sta127,67
Sta127,Sta94,67
Sta39,Sta149,67
Sta149,Sta39,67
Sta7,Sta124,67
Sta124,Sta7,67
Sta7,Sta28,67
Sta28,Sta7,67
Sta52,Sta69,67
Sta69,Sta52,67
Sta118,Sta121,67
Sta121,Sta118,67
Sta110,Sta105,67
Sta105,Sta110,67
Sta52,Sta49,67
Sta49,Sta52,67
Sta18,Sta109,67
Sta109,Sta18,67
Sta91,Sta74,67
Sta74,Sta91,67
Sta43,Sta81,67
Sta81,Sta43,67
Sta101,Sta7,67
Sta7,Sta101,67
Sta38,Sta32,67
Sta32,Sta38,67
Sta44,Sta119,67
Sta119,Sta44,67
Sta153,Sta5,67
Sta5,Sta153,67
Sta166,Sta129,67
Sta129,Sta166,67
Sta135,Sta143,67
Sta143,Sta135,67
Sta86,Sta112,67
Sta112,Sta86,67
Sta134,Sta106,67
Sta106,Sta134,67
Sta103,Sta36,67
Sta36,Sta103,67
Sta155,Sta20,67
Sta20,Sta155,67
Sta103,Sta14,67
Sta14,Sta103,67
Sta148,Sta89,67
Sta89,Sta148,67
Sta24,Sta23,67
Sta23,Sta24,67
Sta34,Sta119,67
Sta119,Sta34,67
Sta2,Sta76,67
Sta76,Sta2,67
Sta31,Sta52,67
Sta52,Sta31,67
Sta138,Sta165,67
Sta165,Sta138,67
Sta29,Sta166,67
Sta166,Sta29,67
Sta153,Sta101,67
Sta101,Sta153,67
Sta117,Sta21,67
Sta21,Sta117,67
Sta122,Sta62,67
Sta62,Sta122,67
Sta61,Sta31,67
Sta31,Sta61,67
Sta120,Sta94,67
Sta94,Sta120,67
Sta57,Sta69,67
Sta69,Sta57,67
Sta152,Sta107,67
Sta107,Sta152,67
Sta143,Sta64,67
Sta64,Sta143,67
Sta82,Sta154,67
Sta154,Sta82,67
Sta35,Sta22,67
Sta22,Sta35,67
Sta68,Sta3,67
Sta3,Sta68,67
Sta76,Sta70,67
Sta70,Sta76,67
Sta137,Sta108,67
Sta108,Sta137,67
Sta83,Sta145,67
Sta145,Sta83,67
Sta147,Sta22,67
Sta22,Sta147,67
Sta94,Sta91,67
Sta91,Sta94,67
Sta129,Sta8,67
Sta8,Sta129,67
Sta99,Sta1,67
Sta1,Sta99,67
Sta110,Sta55,67
Sta55,Sta110,67
Sta124,Sta3,67
Sta3,Sta124,67
Sta145,Sta111,67
Sta111,Sta145,67
Sta168,Sta50,67
Sta50,Sta168,67
Sta65,Sta86,67
Sta86,Sta65,67
Sta37,Sta60,67
Sta60,Sta37,67
Sta94,Sta30,67
Sta30,Sta94,67
Sta119,Sta101,67
Sta101,Sta119,67
Sta6,Sta98,67
Sta98,Sta6,67
Sta155,Sta39,67
Sta39,Sta155,67
Sta105,Sta3,67
Sta3,Sta105,67
Sta74,Sta167,67
Sta167,Sta74,67
Sta161,Sta122,67
Sta122,Sta161,67
Sta161,Sta37,67
Sta37,Sta161,67
Sta82,Sta151,68
Sta151,Sta82,68
Sta40,Sta51,68
Sta51,Sta40,68
Sta109,Sta123,68
Sta123,Sta109,68
Sta104,Sta53,68
Sta53,Sta104,68
Sta22,Sta88,68
Sta88,Sta22,68
Sta158,Sta66,68
Sta66,Sta158,68
Sta22,Sta65,68
Sta65,Sta22,68
Sta46,Sta57,68
Sta57,Sta46,68
Sta166,Sta41,68
Sta41,Sta166,68
Sta142,Sta164,68
Sta164,Sta142,68
Sta75,Sta120,68
Sta120,Sta75,68
Sta35,Sta25,68
Sta25,Sta35,68
Sta5,Sta7,68
Sta7,Sta5,68
Sta137,Sta33,68
Sta33,Sta137,68
Sta94,Sta47,68
Sta47,Sta94,68
Sta112,Sta89,68
Sta89,Sta112,68
Sta14,Sta137,68
Sta137,Sta14,68
Sta77,Sta27,68
Sta27,Sta77,68
Sta109,Sta127,68
Sta127,Sta109,68
Sta160,Sta120,68
Sta120,Sta160,68
Sta138,Sta109,68
Sta109,Sta138,68
Sta14,Sta62,68
Sta62,Sta14,68
Sta165,Sta87,68
Sta87,Sta165,68
Sta75,Sta47,68
Sta47,Sta75,68
Sta54,Sta110,68
Sta110,Sta54,68
Sta35,Sta138,68
Sta138,Sta35,68
Sta70,Sta14,68
Sta14,Sta70,68
Sta158,Sta110,68
Sta110,Sta158,68
Sta114,Sta139,68
Sta139,Sta114,68
Sta109,Sta91,68
Sta91,Sta109,68
Sta161,Sta77,68
Sta77,Sta161,68
Sta162,Sta149,68
Sta149,Sta162,68
Sta108,Sta87,68
Sta87,Sta108,68
Sta105,Sta114,68
Sta114,Sta105,68
Sta129,Sta164,68
Sta164,Sta129,68
Sta94,Sta9,68
Sta9,Sta94,68
Sta151,Sta96,68
Sta96,Sta151,68
Sta108,Sta99,68
Sta99,Sta108,68
Sta129,Sta38,68
Sta38,Sta129,68
Sta67,Sta124,68
Sta124,Sta67,68
Sta117,Sta16,68
Sta16,Sta117,68
Sta130,Sta160,68
Sta160,Sta130,68
Sta112,Sta30,68
Sta30,Sta112,68
Sta103,Sta161,68
Sta161,Sta103,68
Sta117,Sta122,68
Sta122,Sta117,68
Sta114,Sta143,68
Sta143,Sta114,68
Sta141,Sta61,68
Sta61,Sta141,68
Sta166,Sta123,68
Sta123,Sta166,68
Sta153,Sta23,68
Sta23,Sta153,68
Sta144,Sta160,68
Sta160,Sta144,68
Sta76,Sta128,68
Sta128,Sta76,68
Sta96,Sta60,68
Sta60,Sta96,68
Sta61,Sta69,68
Sta69,Sta61,68
Sta155,Sta130,68
Sta130,Sta155,68
Sta120,Sta57,68
Sta57,Sta120,68
Sta49,Sta133,68
Sta133,Sta49,68
Sta99,Sta123,68
Sta123,Sta99,68
Sta129,Sta75,68
Sta75,Sta129,68
Sta73,Sta55,68
Sta55,Sta73,68
Sta155,Sta23,68
Sta23,Sta155,68
Sta99,Sta25,68
Sta25,Sta99,68
Sta50,Sta90,68
Sta90,Sta50,68
Sta147,Sta133,68
Sta133,Sta147,68
Sta140,Sta60,68
Sta60,Sta140,68
Sta120,Sta43,68
Sta43,Sta120,68
Sta36,Sta32,68
Sta32,Sta36,68
Sta93,Sta28,68
Sta28,Sta93,68
Sta72,Sta48,68
Sta48,Sta72,68
Sta82,Sta168,68
Sta168,Sta82,68
Sta21,Sta149,68
Sta149,Sta21,68
Sta70,Sta50,68
Sta50,Sta70,68
Sta6,Sta132,68
Sta132,Sta6,68
Sta12,Sta137,68
Sta137,Sta12,68
Sta13,Sta154,68
Sta154,Sta13,68
Sta94,Sta32,68
Sta32,Sta94,68
Sta6,Sta41,68
Sta41,Sta6,68
Sta42,Sta27,68
Sta27,Sta42,68
Sta54,Sta14,68
Sta14,Sta54,68
Sta82,Sta125,68
Sta125,Sta82,68
Sta164,Sta32,68
Sta32,Sta164,68
Sta84,Sta76,68
Sta76,Sta84,68
Sta32,Sta35,68
Sta35,Sta32,68
Sta120,Sta155,68
Sta155,Sta120,68
Sta138,Sta45,68
Sta45,Sta138,68
Sta119,Sta16,68
Sta16,Sta119,68
Sta25,Sta8,68
Sta8,Sta25,68
Sta141,Sta166,68
Sta166,Sta141,68
Sta145,Sta107,68
Sta107,Sta145,68
Sta155,Sta97,68
Sta97,Sta155,68
Sta99,Sta53,68
Sta53,Sta99,68
Sta128,Sta12,68
Sta12,Sta128,68
Sta71,Sta134,68
Sta134,Sta71,68
Sta154,Sta88,68
Sta88,Sta154,68
Sta146,Sta166,68
Sta166,Sta146,68
Sta112,Sta20,68
Sta20,Sta112,68
Sta133,Sta136,68
Sta136,Sta133,68
Sta72,Sta153,69
Sta153,Sta72,69
Sta50,Sta55,69
Sta55,Sta50,69
Sta32,Sta128,69
Sta128,Sta32,69
Sta146,Sta49,69
Sta49,Sta146,69
Sta154,Sta2,69
Sta2,Sta154,69
Sta96,Sta38,69
Sta38,Sta96,69
Sta12,Sta140,69
Sta140,Sta12,69
Sta73,Sta143,69
Sta143,Sta73,69
Sta45,Sta107,69
Sta107,Sta45,69
Sta121,Sta56,69
Sta56,Sta121,69
Sta22,Sta77,69
Sta77,Sta22,69
Sta11,Sta17,69
Sta17,Sta11,69
Sta82,Sta11,69
Sta11,Sta82,69
Sta130,Sta147,69
Sta147,Sta130,69
Sta75,Sta107,69
Sta107,Sta75,69
Sta150,Sta155,69
Sta155,Sta150,69
Sta149,Sta22,69
Sta22,Sta149,69
Sta146,Sta149,69
Sta149,Sta146,69
Sta153,Sta46,69
Sta46,Sta153,69
Sta52,Sta132,69
Sta132,Sta52,69
Sta81,Sta88,69
Sta88,Sta81,69
Sta87,Sta107,69
Sta107,Sta87,69
Sta59,Sta48,69
Sta48,Sta59,69
Sta50,Sta16,69
Sta16,Sta50,69
Sta13,Sta151,69
Sta151,Sta13,69
Sta84,Sta166,69
Sta166,Sta84,69
Sta28,Sta160,69
Sta160,Sta28,69
Sta112,Sta70,69
Sta70,Sta112,69
Sta100,Sta49,69
Sta49,Sta100,69
Sta109,Sta70,69
Sta70,Sta109,69
Sta148,Sta132,69
Sta132,Sta148,69
Sta124,Sta53,69
Sta53,Sta124,69
Sta70,Sta156,69
Sta156,Sta70,69
Sta138,Sta62,69
Sta62,Sta138,69
Sta160,Sta32,69
Sta32,Sta160,69
Sta55,Sta143,69
Sta143,Sta55,69
Sta158,Sta52,69
Sta52,Sta158,69
Sta158,Sta14,69
Sta14,Sta158,69
Sta73,Sta89,69
Sta89,Sta73,69
Sta65,Sta118,69
Sta118,Sta65,69
Sta8,Sta98,69
Sta98,Sta8,69
Sta35,Sta120,69
Sta120,Sta35,69
Sta127,Sta36,69
Sta36,Sta127,69
Sta165,Sta47,69
Sta47,Sta165,69
Sta48,Sta2,69
Sta2,Sta48,69
Sta138,Sta104,69
Sta104,Sta138,69
Sta96,Sta148,69
Sta148,Sta96,69
Sta97,Sta158,69
Sta158,Sta97,69
Sta132,Sta110,69
Sta110,Sta132,69
Sta49,Sta56,69
Sta56,Sta49,69
Sta148,Sta88,69
Sta88,Sta148,69
Sta34,Sta23,69
Sta23,Sta34,69
Sta111,Sta112,69
Sta112,Sta111,69
Sta63,Sta153,69
Sta153,Sta63,69
Sta81,Sta35,69
Sta35,Sta81,69
Sta143,Sta86,69
Sta86,Sta143,69
Sta74,Sta120,69
Sta120,Sta74,69
Sta50,Sta37,69
Sta37,Sta50,69
Sta119,Sta132,69
Sta132,Sta119,69
Sta94,Sta123,69
Sta123,Sta94,69
Sta36,Sta4,69
Sta4,Sta36,69
Sta75,Sta138,69
Sta138,Sta75,69
Sta7,Sta146,69
Sta146,Sta7,69
Sta61,Sta18,69
Sta18,Sta61,69
Sta118,Sta149,69
Sta149,Sta118,69
Sta6,Sta92,69
Sta92,Sta6,69
Sta66,Sta130,69
Sta130,Sta66,69
Sta79,Sta99,69
Sta99,Sta79,69
Sta59,Sta52,69
Sta52,Sta59,69
Sta57,Sta149,69
Sta149,Sta57,69
Sta46,Sta50,69
Sta50,Sta46,69
Sta84,Sta71,69
Sta71,Sta84,69
Sta113,Sta99,69
Sta99,Sta113,69
Sta36,Sta130,69
Sta130,Sta36,69
Sta120,Sta71,69
Sta71,Sta120,69
Sta16,Sta57,70
Sta57,Sta16,70
Sta80,Sta143,70
Sta143,Sta80,70
Sta14,Sta101,70
